"Word","Frequency"
"('provisorischen', 'särgen', 'todesopfer')",1
"('japan', 'neuesten', 'opferzahlen')",1
"('bekannt', 'neuesten', 'opferzahlen')",1
"('bekannt', 'mittlerweile', 'opferzahlen')",1
"('9523', 'bestätigte', 'todesopfer')",1
"('16100', 'bestätigte', 'todesopfer')",1
"('16100', 'menschen', 'todesopfer')",1
"('erdbebenopfer', 'hilfe', 'setze')",1
"('erdbebenopfer', 'hilfe', 'hochdruck')",1
"('erdbebenopfer', 'fort', 'hochdruck')",1
"('bestätigten', 'stieg', 'todesopfer')",1
"('40.000', 'stieg', 'todesopfer')",1
"('erdbebenopfer', 'syrien', 'versorgung')",1
"('erdbebenopfer', 'erschwert', 'versorgung')",1
"('erdbebenopfer', 'erschwert', 'katastrophengebiet')",1
"('erdbebenopfer', 'internationale', 'unterstützung')",1
"('erdbebenopfer', 'land', 'unterstützung')",1
"('erdbebenopfer', 'gebeten', 'land')",1
"('erdbebenopfer', 'lebensmittel', 'tonnen')",1
"('erdbebenopfer', 'lebensmittel', 'syrischen')",1
"('erdbebenopfer', 'regierung', 'syrischen')",1
"('bezifferte', 'opferzahl', 'sieben')",1
"('bezifferte', 'opferzahl', 'stieg')",1
"('opferzahl', 'später', 'stieg')",1
"('grenzgebiet', 'todesopfer', 'zahl')",1
"('37.500', 'todesopfer', 'zahl')",1
"('31.643', 'todesopfer', 'türkei')",1
"('31.643', 'meldete', 'todesopfer')",1
"('meldete', 'staatliche', 'todesopfer')",1
"('beträgt', 'opferzahl', 'who')",1
"('beträgt', 'opferzahl', 'syrien')",1
"('5900.', 'opferzahl', 'syrien')",1
"('erdbebenopfer', 'gedenken', 'spd-politikerin')",1
"('brandenburger', 'erdbebenopfer', 'gedenken')",1
"('brandenburger', 'erdbebenopfer', 'tor')",1
"('2023.die', 'erdbebenopfer', 'zahl')",1
"('erdbebenopfer', 'strafverfolger.die', 'zahl')",1
"('buschland', 'flammen', 'opfer')",1
"('gefallen', 'opfer', 'wissenschaftler')",1
"('flammen', 'opfer', 'tiere')",1
"('gefallen', 'opfer', 'vielerorts')",1
"('amtliche', 'todesopfer', 'zahl')",1
"('gestiegen', 'menschen', 'todesopfer')",1
"('gestiegenunterdessen', 'opfern', 'toten')",1
"('gestiegenunterdessen', 'gesucht', 'opfern')",1
"('gesucht', 'opfern', 'sprecherin')",1
"('behörden', 'melden', 'todesopfer')",1
"('behörden', 'bürgermeister', 'todesopfer')",1
"('bürgermeister', 'todesopfer', 'westlich')",1
"('dreistellig', 'opfern', 'zahl')",1
"('dreistellig', 'opfern', 'touristen')",1
"('irland', 'opfern', 'touristen')",1
"('opfern', 'suche', 'weitereren')",1
"('fort.schwere', 'opfern', 'weitereren')",1
"('fort.schwere', 'opfern', 'vorwürfe')",1
"('gekommen', 'opfer', 'zahl')",1
"('feuerwehrleute', 'opfer', 'steigen')",1
"('haus', 'opfern', 'suchen')",1
"('bürgermeister', 'opfern', 'sagte')",1
"('opfer', 'regierung', 'zerstört')",1
"('opfer', 'regierung', 'zahl')",1
"('opfer', 'verletzten', 'zahl')",1
"('opfer', 'rettungskräfte', 'verwüstung')",1
"('badeort', 'opfer', 'verwüstung')",1
