"Word","Frequency"
"('agung', 'vulkan', 'vulkanausbruchder')",1
"('kilometer', 'umkreis', 'vulkans')",1
"('erweitert', 'umkreis', 'vulkans')",1
"('erweitert', 'regierung', 'vulkans')",1
"('anwohner', 'umgebung', 'vulkans')",1
"('umgebung', 'verlassen', 'vulkans')",1
"('gefahr', 'verlassen', 'vulkans')",1
"('befürchten', 'landungen', 'vulkan-asche')",1
"('befürchten', 'triebwerke', 'vulkan-asche')",1
"('flugzeuge', 'triebwerke', 'vulkan-asche')",1
"('angeklagt.wegen', 'drohenden', 'vulkanausbruchs')",1
"('drohenden', 'indonesischen', 'vulkanausbruchs')",1
"('ferieninsel', 'indonesischen', 'vulkanausbruchs')",1
"('abflugrouten', 'an-', 'vulkanasche-wolken')",1
"('abflugrouten', 'erwarten', 'vulkanasche-wolken')",1
"('erwarten', 'flugbetrieb', 'vulkanasche-wolken')",1
"('deutsche', 'urlauber', 'vulkan')",1
"('agung', 'urlauber', 'vulkan')",1
"('darauf', 'gewaltigen', 'vulkan-ausbruch')",1
"('gewaltigen', 'kommt', 'vulkan-ausbruch')",1
"('3.000', 'kommt', 'vulkan-ausbruch')",1
"('kilometerhohen', 'rauchwolke', 'vulkan')",1
"('internationale', 'rauchwolke', 'vulkan')",1
"('flugverkehr', 'internationale', 'vulkan')",1
"('fest', 'insel', 'vulkanausbruch')",1
"('fest', 'genau', 'vulkanausbruch')",1
"('genau', 'vorherzusagen', 'vulkanausbruch')",1
"('indonesien', 'vulkanen', 'überzogen')",1
"('liegt', 'vulkanen', 'überzogen')",1
"('liegt', 'sogenannten', 'vulkanen')",1
"('experten', 'regelrecht', 'vulkane')",1
"('regelrecht', 'vulkane', 'überwacht')",1
"('ausbrechen', 'vulkane', 'überwacht')",1
"('3000', 'hohen', 'vulkan')",1
"('hohen', 'mount', 'vulkan')",1
"('120', 'aktive', 'vulkane')",1
"('aktive', 'alarmstufe', 'vulkane')",1
"('alarmstufe', 'vulkan', 'vulkane')",1
"('agung', 'alarmstufe', 'vulkan')",1
"('agung', 'september', 'vulkan')",1
"('gegend', 'mussten', 'vulkan')",1
"('gegend', 'verlassen', 'vulkan')",1
"('ende', 'verlassen', 'vulkan')",1
"('rumorende', 'vulkan', 'wochen')",1
"('mount', 'rumorende', 'vulkan')",1
"('alarmstufe', 'katastrophenschutzbehörde', 'vulkan')",1
"('alarmstufe', 'landessprache', 'vulkan')",1
"('gunung', 'landessprache', 'vulkan')",1
"('flüge', 'strichen', 'vulkanasche')",1
"('flüge', 'triebwerke', 'vulkanasche')",1
"('flugzeuge', 'triebwerke', 'vulkanasche')",1
"('3.000', 'hohen', 'vulkan')",1
"('hohen', 'vulkan', 'zweiten')",1
"('mal', 'vulkan', 'zweiten')",1
"('deutet', 'vergangenen', 'vulkanologen')",1
"('deutet', 'vulkanologen', 'zufolge')",1
"('darauf', 'vulkanologen', 'zufolge')",1
"('passiert', 'sagen', 'vulkanforscher')",1
"('gede', 'passiert', 'vulkanforscher')",1
"('gede', 'suantika', 'vulkanforscher')",1
"('gede', 'suantika', 'vulkanforscher1.100')",1
"('suantika', 'tote', 'vulkanforscher1.100')",1
"('beim', 'tote', 'vulkanforscher1.100')",1
"('indonesien', 'vulkanen', 'zuletzt')",1
"('bogen', 'liegt', 'vulkanen')",1
"('bogen', 'verwerfungslinien', 'vulkanen')",1
"('pazifische', 'verwerfungslinien', 'vulkanen')",1
"('eruptionen', 'vulkan', 'zeigten')",1
"('vulkan', 'wochen', 'zeigten')",1
"('unruhig', 'vulkan', 'wochen')",1
"('insel', 'schutz', 'vulkan')",1
"('behörden', 'schutz', 'vulkan')",1
"('behörden', 'höchste', 'vulkan')",1
"('3030', 'hohen', 'vulkan')",1
"('agung', 'hohen', 'vulkan')",1
"('agung', 'stärkere', 'vulkan')",1
"('kilometern', 'neun', 'vulkan')",1
"('aufgefordert', 'kilometern', 'vulkan')",1
"('aufgefordert', 'sicherheit', 'vulkan')",1
"('erdbeben', 'kommt', 'vulkanischen')",1
"('erdbeben', 'eruptionen', 'vulkanischen')",1
"('eruptionen', 'indonesien', 'vulkanischen')",1
"('130', 'aktive', 'vulkane')",1
"('aktive', 'angst', 'vulkane')",1
"('angst', 'ersten', 'vulkane')",1
"('ausbruch', 'ersten', 'vulkans')",1
"('agung', 'ausbruch', 'vulkans')",1
"('agung', 'halben', 'vulkans')",1
"('15.000', 'menschen', 'vulkan')",1
