Word,Frequency
leichtverletzte.markus,1
auto,1
kapelle,1
vergangenes,1
neu,1
geweiht,1
äußerlich,1
rechts,1
einziges,1
hinweist,1
winklhoferhaus,1
graues,1
einfamilienhaus,1
stockwerke,1
davor,1
idyllischer,1
garten,1
eigentlich,1
normal,1
fehlt,1
weggerissen,1
unbewohnt,1
schock,1
packten,1
beeindruckt,1
hilfsbereitschaft,1
gegenseitig,1
hilft,1
gemeinschaft,1
beitragen,1
hört,1
pathetisch,1
form,1
erlebt,1
ausdrücken,1
winklhoferbetroffene,1
hadern,1
staatlicher,1
hilfeauch,1
vertreter,1
machten,1
ilse,1
aigner,1
kabinett,1
beschäftigen,1
freistaat,1
zahlte,1
670.000,1
soforthilfen,1
bekam,1
gästehaus,1
brugger,1
schwiegersohn,1
tropfen,1
heißen,1
stein,1
helfern,1
getränke,1
geholt,1
wochen,1
baumaterialien,1
fürs,1
notwendigste,1
aufgebraucht,1
dürftig,1
irgendwie,1
bruggerohne,1
geschafft,1
hotels,1
bedankt,1
nochmal,1
anteilnahme,1
opfern,1
spendenkonto,1
gemeinde,1
760.000,1
verteilung,1
haperte,1
dauerte,1
zweieinhalb,1
grund,1
schadenshöhen,1
individuell,1
berechnet,1
versicherungsleistungen,1
abgezogen,1
jahrestag,1
denkt,1
aufzieht,1
bissl,1
komisches,1
seelische,1
ham,1
weggesteckt,1
finanzielle,1
weitergehen,1
2017,1
fegte,1
leiter,1
unteren,1
forstbehörde,1
peter,1
pröbstle,1
oberfürberg,1
schlug,1
15.000,1
pröbstle.bäume,1
abgeknicktbäume,1
stürzten,1
abgeknickt,1
laubbäume,1
standen,1
sommer,1
voller,1
laub,1
boten,1
angriffsfläche,1
entstand,1
stadtförsters,1
straussberger,1
100.000,1
bestenfalls,1
brennholz,1
straussberger.spaziergänger,1
gefährdetdas,1
waldstück,1
spaziergängern,1
sicher,1
begehbar,1
abgeknickten,1
baumkronen,1
spezialfirmen,1
geborgen,1
extra,1
aufgelegte,1
sonderprogramm,1
wegräumen,1
holzes,1
unterstützen,1
niederbayern,1
"2,3",1
pröbstle.fürther,1
landtagsabgeordneter,1
spricht,1
landtagsabgeordnete,1
begrüßte,1
mittelfranken,1
kritisierte,1
erneut,1
strategie,1
aussicht,1
bewilligt,1
